JOSE MARMOL,938 	EL JAGUEL BUENOS AIRES,10 
VILLA DOMINICO,1.746 	CANNING BUENOS AIRES,312 
SARANDI,4.517 	LUIS GUILLON BUENOS AIRES,108 
WILDE,2.134 	LA UNION BUENOS AIRES,17.872 
GERLI,478 	BOSQUES BUENOS AIRES,2.201 
GUILLERMO E. HUDSON,114 	VILLA MAIPU BUENOS AIRES,619 
EL JAGUEL,45 	VILLA BALLESTER BUENOS AIRES,467 
CANNING,752 	WILLIAM C. MORRIS BUENOS AIRES,10 
LUIS GUILLON,393 	ISIDRO CASANOVA BUENOS AIRES,392 
LA UNION,74.645 	LA TABLADA BUENOS AIRES,552 
BOSQUES,6.599 	SAN JUSTO BUENOS AIRES,6.446 
VILLA MAIPU,920 	VILLA EDUARDO MADERO BUENOS AIRES,514 
VILLA BALLESTER,1.316 	VALENTIN ALSINA BUENOS AIRES,391 
WILLIAM C. MORRIS,30 	MONTE CHINGOLO BUENOS AIRES,68 
ISIDRO CASANOVA,1.007 	REMEDIOS DE ESCALADA BUENOS AIRES,404 
LA TABLADA,1.528 	BANDFIELD BUENOS AIRES,8 
SAN JUSTO,15.690 	LAVALLOL BUENOS AIRES,43 
VILLA EDUARDO MADERO,575 	TEMPERLEY BUENOS AIRES,1.068 
VALENTIN ALSINA,731 	VILLA FIORITO BUENOS AIRES,190 
MONTE CHINGOLO,185 	INGENIERO PABLO NOGUES BUENOS AIRES,9 
REMEDIOS DE ESCALADA,1.220 	TORTUGUITAS BUENOS AIRES,510 
BANDFIELD,18 	VILLA DE MAYO BUENOS AIRES,4.705 
LAVALLOL,154 	LIBERTAD BUENOS AIRES,19.018 
TEMPERLEY,3.426 	SAN ANTONIO DE PADUA BUENOS AIRES,239 
VILLA FIORITO,483 	FRANCISCO ALVAREZ BUENOS AIRES,1.194 
INGENIERO PABLO NOGUES,29 	LA REJA BUENOS AIRES,585 
TORTUGUITAS,1.682 	PASO DEL REY BUENOS AIRES,2.105 
VILLA DE MAYO,7.753 	CASTELAR BUENOS AIRES,1.303 
LIBERTAD,71.445 	EL PALOMAR BUENOS AIRES,707 
SAN ANTONIO DE PADUA,480 	HAEDO BUENOS AIRES,1.146 
FRANCISCO ALVAREZ,2.826 	DON BOSCO BUENOS AIRES,468 
LA REJA,1.853 	EZPELETA BUENOS AIRES,99 
PASO DEL REY,7.002 	SAN FRANCISCO SOLANO BUENOS AIRES,219 
CASTELAR,2.442 	VICTORIA BUENOS AIRES,18.485 
EL PALOMAR,1.764 	VIRREYES BUENOS AIRES,300 
HAEDO,2.679 	BECCAR BUENOS AIRES,1.141 
DON BOSCO,1.079 	BOULONGNE SUR MER BUENOS AIRES,2 
EZPELETA,295 	VILLA ADELINA BUENOS AIRES,225 
SAN FRANCISCO SOLANO,585 	BELLA VISTA BUENOS AIRES,1.411 
VICTORIA,110.257 	BENAVIDEZ BUENOS AIRES,540 
VIRREYES,664 	GENERAL PACHECO BUENOS AIRES,1.229 
BECCAR,2.285 	CIUDADELA BUENOS AIRES,565 
BOULONGNE SUR MER,2 	VILLA BOSCH BUENOS AIRES,230 
VILLA ADELINA,673 	FLORIDA BUENOS AIRES,6.162 
BELLA VISTA,3.659 	MUNRO BUENOS AIRES,533 
BENAVIDEZ,1.827 	VICENTE LOPEZ BUENOS AIRES,5.559 
GENERAL PACHECO,2.970 	VILLA CARMELA TUCUMAN,4 
CIUDADELA,1.665 	LASTENIA TUCUMAN,3 
VILLA BOSCH,472 	RAWSON SAN JUAN,675 
FLORIDA,17.106 	CHIMBAS SAN JUAN,61 
MUNRO,1.291 	EL ALCAZAR MISIONES,20 
VICENTE LOPEZ,11.520 	VILLA ALLENDE CORDOBA,583 
VILLA CARMELA,18 	PROSPERO PALAZZO CHUBUT,2 
LASTENIA,7 	
RAWSON,2.723 	
CHIMBAS,67 	
EL ALCAZAR,242 	
VILLA ALLENDE,1.167 	
PROSPERO PALAZZO,37 	
